"date","country","channel_id","device_type","exit_clicks","revenue_loc"
"2025-08-26","CZ","6","pc","442","3184.37"
"2025-08-26","CZ","69","pc","203","1167.57"
"2025-08-26","CZ","32","tablet","46","208.47"
"2025-08-26","CZ","20","tablet","5","12.41"
"2025-08-26","CZ","67","pc","208","1312.66"
"2025-08-26","CZ","42","pc","2","10.05"
"2025-08-26","CZ","18","tablet","14","115.08"
"2025-08-26","CZ","62","mobile","2","12.41"
"2025-10-03","CZ","32","tablet","2","5.1"
"2025-09-28","CZ","22","mobile","29918","168419.6"
"2025-09-28","CZ","34","pc","11990","11977.33"
"2025-09-28","CZ","58","mobile","4835","36944.1"
"2025-09-28","CZ","26","pc","936","4639.85"
"2025-09-28","CZ","7","mobile","205","1148.32"
"2025-09-28","CZ","29","tablet","125","560.02"
"2025-09-28","CZ","32","tablet","10","56.74"
"2025-09-28","CZ","31","tablet","66","393.42"
"2025-08-31","CZ","28","pc","1703","10066.95"
"2025-08-31","CZ","58","mobile","4538","37065.88"
"2025-08-31","CZ","31","mobile","11539","62508.85"
"2025-08-31","CZ","10","mobile","420","2662.82"
"2025-08-31","CZ","23","mobile","6664","42195.98"
"2025-08-31","CZ","39","pc","920","4382.1"
"2025-08-31","CZ","9","tablet","10","55"
"2025-08-31","CZ","61","tablet","134","923.65"
"2025-08-31","CZ","32","pc","213","1233.79"
"2025-08-31","CZ","32","mobile","336","1718.47"
"2025-08-31","CZ","10","tablet","3","21"
"2025-08-31","CZ","44","mobile","37","312.24"
"2025-08-31","CZ","18","tablet","9","65.04"
"2025-08-31","CZ","7","pc","11","59.56"
"2025-08-29","CZ","31","pc","4464","25652.56"
"2025-08-29","CZ","34","mobile","4324","21898.26"
"2025-08-29","CZ","58","mobile","2130","17511.68"
"2025-08-29","CZ","57","mobile","69","410.97"
"2025-08-29","CZ","57","pc","459","2532.72"
"2025-08-13","CZ","17","mobile","584","3066.19"
"2025-07-31","CZ","45","mobile","152","1164.23"
"2025-08-02","CZ","29","pc","733","3438.96"
"2025-08-04","CZ","22","tablet","110","644.07"
"2025-08-03","CZ","28","mobile","2593","14543.76"
"2025-08-05","CZ","45","mobile","159","995.55"
"2025-08-16","CZ","42","pc","3","55.8"
"2025-08-17","CZ","22","mobile","24304","148648.91"
"2025-08-17","CZ","25","pc","150","1133.86"
"2025-08-21","CZ","18","pc","69","488.23"
"2025-08-21","CZ","70","mobile","10","92.07"
"2025-08-24","CZ","61","pc","1359","8056.31"
"2025-08-24","CZ","30","mobile","475","3146.71"
"2025-08-24","CZ","25","pc","211","1455.55"
"2025-08-24","CZ","5","pc","482","3506.62"
"2025-08-24","CZ","18","pc","114","676.2"
"2025-08-24","CZ","20","pc","255","1273.55"
"2025-08-24","CZ","32","tablet","11","72.12"
"2025-05-09","CZ","23","tablet","13","48.38"
"2025-05-09","CZ","52","pc","5","24.05"
"2025-10-04","CZ","52","mobile","65","373.17"
"2025-10-03","CZ","10","pc","14","79.54"
"2025-08-01","CZ","33","pc","1601","7778.82"
"2025-08-26","CZ","27","mobile","6080","34200.96"
"2025-08-26","CZ","11","mobile","463","3128.96"
"2025-08-26","CZ","34","tablet","46","234.36"
"2025-09-28","CZ","25","mobile","169","1072.72"
"2025-08-31","CZ","71","pc","603","2246.95"
"2025-08-31","CZ","26","pc","1017","5564.14"
"2025-08-29","CZ","65","mobile","75","406.27"
"2025-08-29","CZ","28","tablet","121","544.92"
"2025-08-29","CZ","70","pc","51","355.99"
"2025-08-29","CZ","42","pc","18","172.78"
"2025-08-29","CZ","2","mobile","12","66.34"
"2025-08-29","CZ","20","tablet","2","12.28"
"2025-08-29","CZ","52","pc","25","169.85"
"2025-08-29","CZ","38","mobile","14","85.97"
"2025-08-29","CZ","17","tablet","6","61.18"
"2025-08-28","CZ","6","mobile","8793","58543.03"
"2025-08-28","CZ","64","pc","59","412.15"
"2025-08-28","CZ","10","mobile","361","2246.58"
"2025-08-28","CZ","5","pc","518","3920.25"
"2025-08-28","CZ","32","pc","189","1207.44"
"2025-08-28","CZ","9","mobile","519","3480.51"
"2025-08-28","CZ","39","pc","902","4034.9"
"2025-08-28","CZ","67","pc","196","1182"
"2025-08-28","CZ","57","mobile","49","349.5"
"2025-08-28","CZ","53","mobile","10","84.2"
"2025-08-28","CZ","39","tablet","32","141.6"
"2025-08-28","CZ","44","mobile","34","181"
"2025-08-14","CZ","26","mobile","2138","10520.17"
"2025-08-14","CZ","34","pc","2931","8913.72"
"2025-08-14","CZ","26","pc","1263","5804.11"
"2025-08-14","CZ","42","mobile","66","384.62"
"2025-08-14","CZ","17","mobile","605","3797.7"
"2025-08-14","CZ","25","tablet","25","164.79"
"2025-08-14","CZ","5","tablet","68","345.8"
"2025-08-14","CZ","34","tablet","81","407.38"
"2025-08-14","CZ","25","mobile","147","1054.19"
"2025-08-14","CZ","26","tablet","60","369.53"
"2025-08-14","CZ","38","mobile","16","77.09"
"2025-08-14","CZ","12","mobile","97","678.25"
"2025-08-14","CZ","2","mobile","3","16.73"
"2025-08-14","CZ","6","tablet","40","195.4"
"2025-08-14","CZ","7","mobile","64","396.18"
"2025-08-14","CZ","52","mobile","12","40.7"
"2025-08-14","CZ","53","mobile","8","59.78"
"2025-08-14","CZ","42","pc","8","58.15"
"2025-08-14","CZ","69","tablet","14","69.33"
"2025-08-14","CZ","66","tablet","14","48.64"
"2025-09-01","CZ","67","mobile","2446","15357.25"
"2025-09-01","CZ","29","pc","735","3618.9"
"2025-09-01","CZ","30","pc","173","1034.3"
"2025-09-01","CZ","71","mobile","1254","4668.99"
"2025-09-01","CZ","10","pc","20","127.05"
"2025-09-01","CZ","20","mobile","878","4484.54"
"2025-09-01","CZ","5","tablet","83","538.6"
"2025-09-01","CZ","25","tablet","24","156.08"
"2025-09-09","CZ","34","pc","41216","12383.29"
"2025-09-09","CZ","17","mobile","1715","10982.52"
"2025-09-09","CZ","28","mobile","1602","8721.61"
"2025-09-09","CZ","10","mobile","486","3162.35"
"2025-09-09","CZ","34","tablet","75","393.6"
"2025-09-09","CZ","5","pc","612","4156.34"
"2025-09-09","CZ","32","pc","124","598.96"
"2025-09-09","CZ","65","pc","116","594.29"
"2025-09-09","CZ","30","mobile","445","2588.31"
"2025-09-09","CZ","69","pc","115","579.11"
"2025-09-09","CZ","38","mobile","52","208.47"
"2025-09-09","CZ","44","mobile","12","79.63"
"2025-09-09","CZ","69","tablet","3","19.91"
"2025-09-12","CZ","22","pc","5447","35454.62"
"2025-09-12","CZ","67","mobile","2559","15084.64"
"2025-09-12","CZ","6","pc","459","3524.38"
"2025-09-12","CZ","29","pc","1631","8478.84"
"2025-09-12","CZ","7","mobile","65","423.46"
"2025-09-12","CZ","22","tablet","115","688.22"
"2025-09-12","CZ","57","mobile","49","333.7"
"2025-09-12","CZ","64","pc","168","866.74"
"2025-09-12","CZ","39","mobile","10255","49079.05"
"2025-09-12","CZ","44","mobile","8","55.19"
"2025-09-12","CZ","17","tablet","4","30.3"
"2025-09-12","CZ","7","pc","4","29.4"
"2025-09-08","CZ","17","tablet","8","60.05"
"2025-09-08","CZ","7","mobile","91","529.84"
"2025-09-08","CZ","23","pc","1486","9021.93"
"2025-09-08","CZ","57","pc","849","4655.82"
"2025-09-08","CZ","67","pc","246","1511.92"
"2025-09-08","CZ","64","pc","421","2534.38"
"2025-09-08","CZ","27","tablet","255","1572.97"
"2025-09-08","CZ","13","mobile","82","467.25"
"2025-09-08","CZ","70","pc","96","431.02"
"2025-09-08","CZ","78","pc","14","87.91"
"2025-09-08","CZ","39","tablet","40","184.68"
"2025-09-08","CZ","69","tablet","12","51.79"
"2025-09-08","CZ","42","pc","12","285.48"
"2025-09-22","CZ","65","mobile","76","348.31"
"2025-09-22","CZ","29","mobile","5026","24994.83"
"2025-09-22","CZ","67","mobile","2585","15475.78"
"2025-09-22","CZ","12","mobile","111","755.67"
"2025-09-22","CZ","78","mobile","260","1393.52"
"2025-09-22","CZ","25","mobile","207","1519.54"
"2025-09-22","CZ","17","pc","47","356.08"
"2025-09-22","CZ","7","pc","7","46.7"
"2025-09-24","CZ","31","mobile","8703","46266.69"
"2025-09-24","CZ","58","mobile","3474","26803.5"
"2025-09-24","CZ","30","pc","148","938.35"
"2025-09-24","CZ","29","mobile","4266","21950.18"
"2025-09-24","CZ","23","pc","1682","11664.03"
"2025-09-24","CZ","33","pc","1352","8542.87"
"2025-09-24","CZ","69","mobile","357","1769.38"
"2025-09-24","CZ","62","pc","199","1092.04"
"2025-09-24","CZ","34","tablet","62","351.51"
"2025-09-24","CZ","6","pc","541","4170.69"
"2025-09-24","CZ","30","mobile","388","2494.04"
"2025-09-24","CZ","78","mobile","157","1030.84"
"2025-09-24","CZ","61","tablet","92","534.33"
"2025-09-24","CZ","57","pc","739","3843.82"
"2025-09-19","CZ","11","mobile","387","2782.32"
"2025-09-19","CZ","5","mobile","13914","94711.92"
"2025-09-19","CZ","65","mobile","102","662.3"
"2025-09-19","CZ","7","mobile","96","643.44"
"2025-09-19","CZ","25","mobile","182","1415.37"
"2025-09-19","CZ","10","tablet","2","4.4"
"2025-09-19","CZ","68","pc","12","64.06"
"2025-09-17","CZ","23","mobile","3258","20796.37"
"2025-09-17","CZ","27","mobile","6174","34181.24"
"2025-09-17","CZ","17","mobile","726","5506.31"
"2025-09-17","CZ","11","mobile","607","4123.22"
"2025-09-17","CZ","27","tablet","256","1377.99"
"2025-09-17","CZ","30","pc","162","1297.69"
"2025-09-17","CZ","43","pc","841","5899.6"
"2025-09-17","CZ","57","mobile","89","433.86"
"2025-09-17","CZ","38","mobile","92","512.43"
"2025-09-17","CZ","10","mobile","232","1491.47"
"2025-09-17","CZ","39","tablet","42","162.52"
"2025-09-17","CZ","78","pc","6","37.98"
"2025-09-17","CZ","67","tablet","22","174.75"
"2025-09-11","CZ","34","pc","34988","11765.07"
"2025-09-11","CZ","27","mobile","6087","35685.36"
"2025-09-11","CZ","26","mobile","2124","12004.43"
"2025-09-11","CZ","20","pc","240","1262.63"
"2025-09-11","CZ","20","mobile","798","4436.96"
"2025-09-11","CZ","67","pc","210","1696.03"
"2025-09-11","CZ","64","pc","223","1318.06"
"2025-09-11","CZ","31","tablet","30","139.62"
"2025-09-11","CZ","18","pc","99","706.42"
"2025-09-11","CZ","28","tablet","80","356.63"
"2025-09-11","CZ","44","mobile","10","89.5"
"2025-09-11","CZ","65","tablet","8","21.83"
"2025-09-19","CZ","37","pc","1","8.8"
"2025-09-02","CZ","31","mobile","8070","44132.18"
"2025-09-02","CZ","6","mobile","9235","62574.12"
"2025-09-02","CZ","43","pc","1133","7826.66"
"2025-09-02","CZ","45","mobile","74","716.32"
"2025-09-02","CZ","10","mobile","340","2254.84"
"2025-09-02","CZ","66","pc","113","682.14"
"2025-09-02","CZ","25","pc","265","2006.38"
"2025-09-02","CZ","57","mobile","69","447.22"
"2025-09-02","CZ","18","mobile","209","1525.91"
"2025-09-02","CZ","25","mobile","233","1554.18"
"2025-09-02","CZ","38","pc","155","936.2"
"2025-09-02","CZ","12","mobile","104","737.6"
"2025-09-02","CZ","10","pc","10","68.47"
"2025-09-02","CZ","9","pc","6","32.86"
"2025-09-02","CZ","2","pc","1","2.45"
"2025-09-04","CZ","22","mobile","16285","103521.41"
"2025-09-04","CZ","34","pc","33809","8828.93"
"2025-09-04","CZ","65","mobile","104","498.63"
"2025-09-04","CZ","27","tablet","184","1079.13"
"2025-09-04","CZ","20","mobile","717","4317.76"
"2025-09-04","CZ","65","pc","69","414.92"
"2025-09-04","CZ","17","tablet","1","3"
"2025-09-04","CZ","57","mobile","53","297.32"
"2025-09-04","CZ","22","tablet","85","680.42"
"2025-09-04","CZ","9","pc","3","22.68"
"2025-09-04","CZ","25","mobile","172","1147.16"
"2025-09-04","CZ","42","pc","19","372.69"
"2025-09-04","CZ","58","tablet","19","121.88"
"2025-09-04","CZ","71","tablet","37","143.96"
"2025-10-09","CZ","34","mobile","4398","21074.55"
"2025-10-09","CZ","23","mobile","4243","24932.27"
"2025-10-09","CZ","22","pc","6132","34674.71"
"2025-10-09","CZ","33","mobile","2952","13908.54"
"2025-10-09","CZ","26","mobile","2667","12276.37"
"2025-10-09","CZ","78","pc","47","312.09"
"2025-10-09","CZ","26","pc","1677","7765.99"
"2025-10-09","CZ","10","mobile","298","1998.27"
"2025-10-09","CZ","78","mobile","89","605.78"
"2025-10-09","CZ","69","mobile","218","1178.38"
"2025-10-09","CZ","58","tablet","24","122.72"
"2025-10-09","CZ","52","mobile","51","365.85"
"2025-10-09","CZ","6","tablet","58","401.79"
"2025-10-10","CZ","23","pc","1477","9112.01"
"2025-10-10","CZ","31","pc","4726","24988.39"
"2025-10-10","CZ","28","pc","1908","10497.22"
"2025-10-10","CZ","39","tablet","37","218.01"
"2025-10-10","CZ","28","mobile","1964","10232.79"
"2025-10-10","CZ","69","mobile","274","1239.26"
"2025-10-10","CZ","10","mobile","401","2792.95"
"2025-10-10","CZ","29","tablet","63","303.16"
"2025-10-10","CZ","9","mobile","498","2714.16"
"2025-10-10","CZ","65","mobile","68","443.45"
"2025-10-10","CZ","78","pc","25","119.98"
"2025-10-10","CZ","57","tablet","4","14.24"
"2025-10-10","CZ","17","tablet","12","116.7"
"2025-10-11","CZ","27","mobile","9539","49097.65"
"2025-10-11","CZ","33","mobile","3460","14853.9"
"2025-10-11","CZ","39","mobile","16129","79785.43"
"2025-10-11","CZ","57","pc","521","2514.27"
"2025-10-11","CZ","65","pc","248","1359.85"
"2025-10-11","CZ","26","pc","1021","5307.29"
"2025-10-11","CZ","7","mobile","129","803.67"
"2025-10-11","CZ","28","pc","1408","7870.53"
"2025-10-11","CZ","18","tablet","9","77.63"
"2025-10-14","CZ","33","mobile","2694","12886.57"
"2025-10-14","CZ","35","mobile","109","787.07"
"2025-10-14","CZ","29","pc","1872","9614.52"
"2025-10-14","CZ","66","mobile","382","2206.92"
"2025-10-14","CZ","65","pc","111","752.29"
"2025-10-14","CZ","30","mobile","354","2140.99"
"2025-10-14","CZ","78","mobile","145","968.63"
"2025-10-14","CZ","7","mobile","173","1058.05"
"2025-10-14","CZ","66","pc","118","739.85"
"2025-10-14","CZ","38","mobile","28","132.4"
"2025-10-14","CZ","10","pc","19","92.31"
"2025-10-14","CZ","78","pc","31","192.98"
"2025-10-13","CZ","26","pc","1553","7947.76"
"2025-10-13","CZ","27","mobile","7833","40822.96"
"2025-10-13","CZ","12","mobile","229","1824.59"
"2025-10-13","CZ","58","mobile","3485","28172.31"
"2025-10-13","CZ","70","pc","46","263.65"
"2025-10-13","CZ","66","mobile","550","2374.04"
"2025-10-13","CZ","31","tablet","56","278.7"
"2025-10-13","CZ","57","mobile","41","173.91"
"2025-10-13","CZ","62","mobile","47","241.95"
"2025-10-13","CZ","30","pc","154","1042.13"
"2025-10-13","CZ","67","tablet","14","80.71"
"2025-10-13","CZ","57","tablet","1","4.79"
"2025-10-19","CZ","67","pc","296","1979.27"
"2025-10-19","CZ","67","mobile","3664","24535.84"
"2025-10-19","CZ","52","mobile","92","737.39"
"2025-10-19","CZ","66","pc","167","1107.37"
"2025-10-19","CZ","38","mobile","177","743.13"
"2025-10-19","CZ","71","tablet","19","136.38"
"2025-10-19","CZ","64","pc","66","320.78"
"2025-10-19","CZ","70","mobile","8","69.27"
"2025-10-19","CZ","78","pc","14","115.2"
"2025-10-19","CZ","62","mobile","12","77.79"
"2025-10-19","CZ","18","tablet","8","64.5"
"2025-10-19","CZ","58","tablet","20","221.25"
"2025-10-20","CZ","27","pc","6236","36753.06"
"2025-10-20","CZ","22","pc","6836","48873.51"
"2025-10-20","CZ","61","mobile","6593","39995.64"
"2025-10-20","CZ","57","pc","834","4421.41"
"2025-10-20","CZ","34","tablet","87","454.32"
"2025-10-20","CZ","20","pc","230","1511.28"
"2025-10-20","CZ","18","pc","87","684.99"
"2025-10-20","CZ","61","tablet","75","459.64"
"2025-10-20","CZ","38","pc","48","431.56"
"2025-10-20","CZ","33","tablet","142","884.54"
"2025-10-20","CZ","2","mobile","3","5.58"
"2025-10-22","CZ","29","mobile","9669","47568.96"
"2025-10-22","CZ","61","tablet","92","590.74"
"2025-10-22","CZ","27","tablet","350","2129.47"
"2025-10-22","CZ","22","tablet","141","866.89"
"2025-10-22","CZ","6","pc","430","3230.07"
"2025-10-22","CZ","29","tablet","186","859.27"
"2025-10-22","CZ","66","mobile","412","2605.73"
"2025-10-22","CZ","26","tablet","150","604"
"2025-10-22","CZ","52","pc","13","84.58"
"2025-10-22","CZ","45","mobile","5","13.98"
"2025-10-26","CZ","39","mobile","29149","157845.52"
"2025-10-26","CZ","22","mobile","34063","209340.78"
"2025-10-26","CZ","27","mobile","13528","75241.06"
"2025-10-26","CZ","57","pc","602","3240.97"
"2025-10-26","CZ","33","mobile","4119","21119.71"
"2025-10-26","CZ","31","tablet","90","666.16"
"2025-10-26","CZ","26","mobile","3846","18099.07"
"2025-10-26","CZ","11","mobile","721","3588.44"
"2025-10-26","CZ","38","pc","59","338.49"
"2025-10-26","CZ","39","tablet","82","374.03"
"2025-10-26","CZ","71","pc","203","1661.49"
"2025-10-26","CZ","69","pc","336","2033.39"
"2025-10-26","CZ","22","tablet","181","1257.69"
"2025-10-26","CZ","38","mobile","44","212.37"
"2025-10-26","CZ","26","tablet","117","597.25"
"2025-10-26","CZ","65","mobile","132","629.19"
"2025-10-26","CZ","23","tablet","37","218.81"
"2025-10-26","CZ","9","tablet","8","49.83"
"2025-10-26","CZ","7","pc","45","244.46"
"2025-10-26","CZ","11","tablet","11","60.36"
"2025-10-26","CZ","30","tablet","8","75.6"
"2025-10-26","CZ","10","tablet","1","2.52"
"2025-10-24","CZ","31","pc","5047","28892.14"
"2025-10-24","CZ","31","mobile","8911","49344.43"
"2025-08-28","CZ","11","mobile","515","3737.06"
"2025-09-24","CZ","52","mobile","172","1094.78"
"2025-09-04","CZ","61","tablet","36","211.09"
"2025-10-09","CZ","71","tablet","11","84.92"
"2025-10-20","CZ","34","mobile","5610","32523.2"
"2025-10-20","CZ","13","mobile","66","336.35"
"2025-10-26","CZ","9","pc","3","27.58"
"2025-10-24","CZ","26","mobile","2532","12960.54"
"2025-08-28","CZ","31","tablet","45","267.68"
"2025-10-24","CZ","61","pc","1536","10031.6"
"2025-10-24","CZ","58","pc","935","8169.37"
"2025-10-24","CZ","32","pc","190","992.49"
"2025-10-24","CZ","17","mobile","1860","17282.55"
"2025-10-24","CZ","33","pc","1445","8120.45"
"2025-10-24","CZ","32","mobile","252","1760.66"
"2025-10-24","CZ","34","tablet","79","313.79"
"2025-10-24","CZ","20","pc","221","1419.08"
"2025-10-24","CZ","71","pc","139","1106.49"
"2025-10-24","CZ","6","tablet","45","345.88"
"2025-10-24","CZ","9","tablet","21","115.79"
"2025-10-24","CZ","10","pc","36","251.53"
"2025-10-24","CZ","67","tablet","16","61.11"
"2025-10-30","CZ","58","pc","870","7748.42"
"2025-10-30","CZ","34","pc","4612","14289.9"
"2025-10-30","CZ","29","pc","2053","10097.65"
"2025-10-30","CZ","61","pc","1643","10433.11"
"2025-10-30","CZ","78","mobile","111","708.02"
"2025-10-30","CZ","57","pc","785","4254.42"
"2025-10-30","CZ","33","mobile","2732","13677.81"
"2025-10-30","CZ","17","pc","281","2974.92"
"2025-10-30","CZ","39","pc","1610","8379.18"
"2025-10-30","CZ","61","tablet","117","711.39"
"2025-10-30","CZ","23","tablet","26","169.84"
"2025-10-30","CZ","69","tablet","8","44.94"
"2025-10-30","CZ","67","tablet","18","163.42"
"2025-07-05","CZ","20","tablet","8","51.56"
"2025-11-28","CZ","22","mobile","22565","150302.55"
"2025-11-28","CZ","22","pc","5034","39613.84"
"2025-11-28","CZ","18","mobile","487","6186.19"
"2025-11-28","CZ","9","mobile","870","3419.11"
"2025-11-28","CZ","28","pc","1626","11489.03"
"2025-11-28","CZ","6","pc","324","2531.32"
"2025-11-28","CZ","43","pc","845","6742.9"
"2025-11-28","CZ","69","mobile","247","1618.46"
"2025-11-28","CZ","12","tablet","2","22.4"
"2025-11-28","CZ","82","mobile","62","463.63"
"2025-11-28","CZ","32","mobile","85","591.84"
"2025-11-28","CZ","9","tablet","16","73.92"
"2025-11-28","CZ","17","tablet","20","268.99"
"2025-11-28","CZ","43","mobile","11","165.77"
"2025-11-04","CZ","69","pc","205","869.8"
"2025-11-04","CZ","34","mobile","5280","28143.94"
"2025-11-04","CZ","28","pc","1797","10470.13"
"2025-11-04","CZ","29","tablet","137","792.26"
"2025-11-04","CZ","35","mobile","65","270.49"
"2025-11-04","CZ","12","pc","20","124.09"
"2025-11-04","CZ","22","tablet","149","969.63"
"2025-11-04","CZ","65","mobile","90","518.74"
"2025-11-04","CZ","7","mobile","109","659.69"
"2025-11-04","CZ","66","pc","125","700.66"
"2025-11-04","CZ","11","tablet","10","47.56"
"2025-11-04","CZ","28","tablet","47","264.64"
"2025-11-04","CZ","7","pc","35","220.94"
"2025-11-04","CZ","78","pc","18","80.76"
"2025-11-06","CZ","62","pc","342","2196.53"
"2025-11-06","CZ","58","pc","439","4480.76"
"2025-11-06","CZ","31","pc","5633","32203.09"
"2025-11-06","CZ","57","pc","705","3775.61"
"2025-11-06","CZ","10","mobile","322","2007.54"
"2025-11-06","CZ","62","mobile","18","97.57"
"2025-11-06","CZ","61","tablet","83","531.58"
"2025-11-06","CZ","38","pc","69","449.72"
"2025-11-06","CZ","68","mobile","7","61.84"
"2025-11-06","CZ","43","mobile","45","206.9"
"2025-11-06","CZ","13","mobile","47","257.49"
"2025-11-29","CZ","39","mobile","22547","130122.86"
"2025-11-29","CZ","27","tablet","539","3253.35"
"2025-11-29","CZ","57","pc","494","3208.9"
"2025-11-29","CZ","69","tablet","16","44.46"
"2025-11-29","CZ","31","pc","5641","34406.73"
"2025-11-29","CZ","39","pc","1059","6435.5"
"2025-11-29","CZ","10","pc","39","274.56"
"2025-11-29","CZ","58","pc","783","7458.42"
"2025-11-29","CZ","30","pc","158","1210.32"
"2025-11-18","CZ","28","pc","2113","13175.95"
"2025-11-18","CZ","20","mobile","1099","5868.35"
"2025-11-18","CZ","17","mobile","2010","16832.04"
"2025-11-18","CZ","27","tablet","377","2598.35"
