"date","currency","exchange_rate","id","target_currency"
"2021-02-16","HUF","0.07184000000","2021-02-16HUF","CZK"
"2018-05-13","HUF","0.08098000000","2018-05-13HUF","CZK"
"2019-01-12","HUF","0.07962000000","2019-01-12HUF","CZK"
"2019-02-11","SEK","2.46400000000","2019-02-11SEK","CZK"
"2018-06-09","HRK","3.49400000000","2018-06-09HRK","CZK"
"2022-01-03","USD","21.86000000000","2022-01-03USD","CZK"
"2018-08-11","HUF","0.07942000000","2018-08-11HUF","CZK"
"2019-10-26","EUR","25.57000000000","2019-10-26EUR","CZK"
"2019-04-11","EUR","25.60500000000","2019-04-11EUR","CZK"
"2020-03-13","HRK","3.44500000000","2020-03-13HRK","CZK"
"2020-12-06","USD","21.81400000000","2020-12-06USD","CZK"
"2018-10-31","RON","5.55700000000","2018-10-31RON","CZK"
"2019-10-08","RON","5.43400000000","2019-10-08RON","CZK"
"2018-02-09","HUF","0.08119000000","2018-02-09HUF","CZK"
"2020-10-27","GBP","30.13200000000","2020-10-27GBP","CZK"
"2019-07-09","HRK","3.45600000000","2019-07-09HRK","CZK"
"2019-02-03","RON","5.40300000000","2019-02-03RON","CZK"
"2021-03-12","HRK","3.44600000000","2021-03-12HRK","CZK"
"2021-11-11","CZK","1.00000000000","2021-11-11CZK","CZK"
"2020-02-09","SEK","2.37400000000","2020-02-09SEK","CZK"
"2021-01-21","PLN","5.76200000000","2021-01-21PLN","CZK"
"2020-06-04","CZK","1.00000000000","2020-06-04CZK","CZK"
"2018-02-04","USD","20.16300000000","2018-02-04USD","CZK"
"2020-06-02","HUF","0.07710000000","2020-06-02HUF","CZK"
"2022-06-09","PLN","5.37700000000","2022-06-09PLN","CZK"
"2019-01-01","SEK","2.50800000000","2019-01-01SEK","CZK"
"2019-06-17","HRK","3.45200000000","2019-06-17HRK","CZK"
"2020-06-17","HUF","0.07710000000","2020-06-17HUF","CZK"
"2021-12-21","EUR","25.24000000000","2021-12-21EUR","CZK"
"2020-11-20","GBP","29.46400000000","2020-11-20GBP","CZK"
"2018-04-26","USD","20.94400000000","2018-04-26USD","CZK"
